department,course_id,course_name,quality,num_of_reviews,distribs,layup
SPAN,SPAN055.11,Bullets and Letters: Basque Terrorism and the Arts,0,-1,"LIT, W",0
SPAN,SPAN055.12,TheDisappearedinLatAmerica,0,0,"NW, ART",0
SPAN,SPAN055.13,Planeta Paraguay. Power and Poetics of a &quot;Land Without Evil&quot;.,0,0,"NW, LIT",0
SPAN,SPAN060.02,Racism in Spanish American Literary Representations,0,0,,0
SPAN,SPAN060.03,"Racism at Work Then and Now. Five centuries of Race, Ethnicity and Culture in Span. Amer. Lit",0,0,"LIT, CI",0
SPAN,SPAN060,Race and Ethnicity in Hispanic Studies,3,2,,0
SPAN,SPAN063.01,Latin American Film,0,0,"NW, ART",0
SPAN,SPAN063.02,Spain in the Movies. Literary Classics in Adaptation,0,0,,0
SPAN,SPAN063.03,Filming Fragility: The New Argentine Cinema,0,1,"NW, ART",1
SPAN,SPAN063.05,Latin American Film: Brazil,1,2,"NW, ART",2
SPAN,SPAN063.06,Youth Culture in Argentine Cinema,0,0,,0
SPAN,SPAN063.07,RadicalWomenLatAmerCinema,0,0,"ART, CI",0
SPAN,SPAN063.08,The Many Faces of Brazilian Cinema,2,3,"NW, ART",3
SPAN,SPAN063.09,"Beyond Sex, Drugs, and Rock ‘n Roll: Radical Latinxs in the 60’s",0,0,"ART, CI",0
SPAN,SPAN063.10,"Family Matters: Pedro Almodovar, Gender Reversals, and New Communities",0,0,"ART, CI",0
SPAN,SPAN063.11,Blood Cinema. Spanish Movies from 1926 to 2019,1,1,"ART, W",0
SPAN,SPAN063.12,Got Las Meninas? Spanish Visual Culture and Baroque Imaginaries,0,0,,0
SPAN,SPAN063,Hispanic Film Studies,4,3,,0
SPAN,SPAN065.02,Obscene Images: Intro to Visual Studies in Latin America,0,0,"NW, ART",0
SPAN,SPAN065.04,Night at the Museum: A Cultural and Political History of El Prado,0,0,"ART, W",0
SPAN,SPAN065.05,Staging Globalization in Latin America,0,0,ART,0
SPAN,SPAN065.06,Crossing the US-Mexico Border: Myths and Icons of Hybridity,0,0,"INT, LIT, CI",0
SPAN,SPAN065.07,Staged Rebellions: Dissidence in Latin American Theatre,0,0,"NW, ART",0
SPAN,SPAN065.08,War Pics: Photography in 19th Century Latin American Conflicts,0,0,"NW, ART",0
SPAN,SPAN065.09,Performeras on the Latin American Stage,0,0,"NW, ART",0
SPAN,SPAN065.10,Performing Latin American Identities,0,0,"ART, CI",0
SPAN,SPAN065.11,Archives in Unequal World,0,0,"NW, LIT",0
SPAN,SPAN065.12,"Reading Spain with Goya, the Eternal Provocateur",0,0,"LIT, W",0
SPAN,SPAN065.13,The World of Frida Kahlo,0,0,"NW, ART",0
SPAN,SPAN065.14,MedFictionIllDeathNeolibEra,0,0,"NW, LIT",0
SPAN,SPAN065.15,Cameras and Crisis,1,1,"NW, ART",0
SPAN,SPAN065,"Hispanic Performance, Media, and the Arts",12,1,,0
SPAN,SPAN070.01,Great Works of Hispanic Literature: Don Quijote,0,0,"LIT, W",-2
SPAN,SPAN070.02,One Hundred Years of Solitude,1,2,"NW, LIT",1
SPAN,SPAN070,Great Works of Hispanic Literature: Don Quixote and One Hundred Years of Solitude,4,1,,-2
SPAN,SPAN072,"Latin American and Latina Women: Gender, Culture, Literature",2,1,,0
SPAN,SPAN073.04,Todo Borges,1,1,"INT, NW, LIT",1
SPAN,SPAN073.05,Utopia is Alive and Kicking,0,0,LIT,0
SPAN,SPAN073.06,Outsiders: The Aesthetics of Deviance in Contemporary Argentina,0,0,"NW, LIT",0
SPAN,SPAN073.08,Nietzsche in Argentine Literature,0,0,,0
SPAN,SPAN073.09,George Ticknor: The Legacy of a Dartmouth Hispanist,0,0,,0
SPAN,SPAN073.11,Obscene Images: Intro to Visual Studies in Latin America,0,2,"NW, ART",0
SPAN,SPAN073,Special Topics in Hispanic Literary and Cultural Production,2,1,,0
SPAN,SPAN075.01,Writing the Short Story,0,0,,0
SPAN,SPAN075,Creative Writing in Spanish,4,2,,0
SPAN,SPAN077.03,Paradigmas Mexicanos: Elena Garro y Octavio Paz,0,0,,0
SPAN,SPAN077.04,The Present that Was: Newspapers and the Modern Public Sphere in Spain,0,0,"LIT, W",0
SPAN,SPAN077.05,Advanced Writing with Federico García Lorca,0,0,"LIT, W",0
SPAN,SPAN077,Texts and Contexts: Topics in Writing,2,3,,0
SPAN,SPAN078,Living in the Borderlands: Latino/a Culture and Identity,9,1,,0
SPAN,SPAN079,"Latino/a Literature: Between Literary Traditions, Languages, and Cultures",9,1,,0
SPAN,SPAN080.05,Senior Seminar-Latin Amer,0,0,LIT,0
SPAN,SPAN080.09,One Hundred Years of Solitude,0,0,NW,0
SPAN,SPAN080.10,Tell Me a Story!  The Modern Spanish Short Story,0,0,"LIT, W",0
SPAN,SPAN080.11,New Sexual and Social Identity in Film and Literature in Post-Franco Spain,0,0,W,0
SPAN,SPAN080.12,The Aesthetics of Peronism,0,1,NW,0
SPAN,SPAN080.13,"Hispanophilia and Hispanophobia, then and now",0,0,"INT, LIT, W",0
SPAN,SPAN080.14,"Slaves from the past, slaves next door",0,0,"LIT, W",0
SPAN,SPAN080.15,Indignant Spain Today: Crisis and New Social Movements,0,0,"LIT, W",0
SPAN,SPAN080.16,Planeta Paraguay. Power and Poetics of a &quot;land without evil.,0,0,"NW, LIT",0
SPAN,SPAN080.17,Spain Reset! Rethinking Democracy and Culture,0,0,,0
SPAN,SPAN080.18,Luis Buñuel: Cinema of Desire,0,0,,0
SPAN,SPAN080.19,Archives in Unequal World,0,0,"NW, LIT",0
SPAN,SPAN080.20,The &quot;Spanish Craze&quot;: Hispanic Culture in the United States,1,0,"LIT, W",0
SPAN,SPAN080.21,The Boricua Gaze: Decolonialism in Puerto Rican Visual Cultures,0,0,"NW, ART",0
SPAN,SPAN080.22,The Boom Novels of Spanish America,0,1,"NW, LIT",0
SPAN,SPAN080.23,Bullets and Letters: Basque Terrorism and the Arts,0,0,"LIT, W",0
SPAN,SPAN080,Senior Seminar in Hispanic Studies,9,2,,0
SPAN,SPAN083,Independent Study,0,0,,0
SPAN,SPAN090,Honors Course,0,0,,0
SPAN,SPAN091,Honors Seminar,0,0,,0
SOCY,SOCY001,Introductory Sociology,109,74,"SOC, W",50
SOCY,SOCY002,Social Problems,44,27,"SOC, W",22
SOCY,SOCY007.01,Race and Ethnicity,6,11,"SOC, W",1
SOCY,SOCY007.02,Emotion and Culture,0,0,SOC,0
SOCY,SOCY007.03,20th Century Revolutions,2,-3,"INT, SOC, NW",0
SOCY,SOCY007.07,US Social Stratification,3,5,SOC,-3
SOCY,SOCY007,First-Year Seminars in Sociology,54,10,,2
SOCY,SOCY010,Quantitative Analysis of Social Data,45,18,QDS,19
SOCY,SOCY011,Research Methods,28,6,SOC,-1
SOCY,SOCY015,Sociological Classics,5,5,TMV,3
SOCY,SOCY016,Constructing Social Theory,10,4,SOC,3
SOCY,SOCY020,"Sex, Death, and Migration – Or How We Learned to Stop Worrying and Love the (Population) Bomb",4,5,"INT, SOC",5
SOCY,SOCY021,Political Sociology,9,1,"SOC, W",2
SOCY,SOCY022,The Sociology of International Development,11,3,INT,1
SOCY,SOCY023,Social Movements,4,5,"SOC, W",4
SOCY,SOCY025,Democracy and Democratization in Developing Countries,7,2,"INT, SOC, NW",1
SOCY,SOCY026,"Capitalism, Prosperity and Crisis",5,-2,"SOC, W",0
SOCY,SOCY027,Organizations in Society,18,7,"SOC, W",3
SOCY,SOCY028,Health Care and Health Care Policy,21,6,"SOC, W",1
SOCY,SOCY029,The Sociology of Work,5,1,,1
SOCY,SOCY030,Deviance and Social Control,6,4,"SOC, W",3
SOCY,SOCY031,Youth and Society,11,9,"SOC, CI",4
SOCY,SOCY032,The Social Meanings of Home,11,2,"SOC, W",1
SOCY,SOCY033,Self and Society,1,-2,SOC,1
SOCY,SOCY034,Health Disparities,4,15,SOC,17
SOCY,SOCY035,Sociology of Mental Health,3,5,SOC,0
SOCY,SOCY036.01,Sociology of Family,0,2,"SOC, W",2
SOCY,SOCY036,Sociology of Family,0,1,"SOC, W",2
SOCY,SOCY037,"Introduction to Public Health: An Individual, Community, and Population-Based Approach",0,0,,1
SOCY,SOCY038,Status and Power in Social Interaction,1,13,"SOC, CI",8
SOCY,SOCY039,Reproductive Rights and Technologies,63,6,,1
SOCY,SOCY042,Racism in Asian America,3,5,"SOC, CI",5
SOCY,SOCY043,Crossing Over: Latino Roots and Transitions,0,1,"SOC, CI",1
SOCY,SOCY044,Complexities of Latino Identity,1,2,"SOC, W",2
SOCY,SOCY045,Inedistribs1 and Social Justice,0,1,SOC,3
SOCY,SOCY046,Constructing Black Womanhood,0,0,"SOC, CI",1
SOCY,SOCY047,Race and Ethnicity in the U.S.,18,11,"SOC, W",3
SOCY,SOCY048,"Immigration, Race and Ethnicity",10,11,"SOC, CI",7
SOCY,SOCY049.02,Theories of Democratization and the Case of Iran,0,0,"SOC, NW",0
SOCY,SOCY049.08,Advertising and Consumer Culture,0,0,,0
SOCY,SOCY049.09,Critical Political Economy,1,-1,SOC,1
SOCY,SOCY049.12,"Israeli Society—Structure, Institutions, Identities and Dynamics",0,0,,0
SOCY,SOCY049.13,Science and Religion in American Media,0,0,,0
SOCY,SOCY049.15,Sociology of the Israeli-Palestinian Conflict,0,0,,0
SOCY,SOCY049.16,Community: Analysis & Action,0,0,,0
SOCY,SOCY049.17,Religion and Political Economy,0,4,"SOC, W",0
SOCY,SOCY049.18,Third World Revolutions,1,-2,"INT, SOC, NW",0
SOCY,SOCY049.19,Sport and Democratization in the Ancient and Modern Worlds,0,0,"INT, SOC, W",0
SOCY,SOCY049.21,"The Black Church and Black Bodies: Race, Sexuality and Class in Religious Culture",0,0,,0
SOCY,SOCY049.22,Social Justice and the City,0,-1,"SOC, CI",-2
SOCY,SOCY049.23,Critical Political Economy,0,0,"SOC, W",0
SOCY,SOCY049.24,Sociology of Human Rights,0,0,"INT, SOC, W",0
SOCY,SOCY049.25,Jews and Race,0,2,"INT, W, TMV",2
SOCY,SOCY049.26,Markets and Their Critics,0,2,"INT, SOC",1
SOCY,SOCY049.27,Feminist Sociology,0,0,"INT, SOC, NW",0
SOCY,SOCY049,Lower Division Special Topics Courses,6,1,,1
SOCY,SOCY050,Sociology of Law,5,2,"SOC, W",0
SOCY,SOCY051,Prisons: The American Way of Punishment,0,0,"SOC, W",8
SOCY,SOCY053,"Power, Politics and the State",0,0,"SOC, W",0
SOCY,SOCY054,Chasing the (Causal) Dragon: Intermediate Quantitative Data Analysis for Sociologists,2,0,QDS,0
SOCY,SOCY055,Poverty and Public Policy in the U.S.,1,1,,1
SOCY,SOCY056,Sociology of Gender,2,2,SOC,2
SOCY,SOCY057,Identity and Social Interaction of Multiracial Americans,0,0,,1
SOCY,SOCY058,Education and Inedistribs1,0,1,"SOC, W",1
SOCY,SOCY060,"Dangerous Intersections: Race, Class and Gender",1,1,,0
SOCY,SOCY061,Unstalling the Stalled Revolution: Gender (In)edistribs1 at Work and at Home,5,4,"SOC, W",4
SOCY,SOCY062,"Love, Romance, Intimacy and Dating",14,3,SOC,0
SOCY,SOCY063,Trust in Society,3,1,SOC,1
SOCY,SOCY064,The Sociology of Emotion,1,2,,1
SOCY,SOCY065,The Social Psychology of Inedistribs1,0,2,SOC,0
SOCY,SOCY066,Markets and Management,14,3,"SOC, W",-5
SOCY,SOCY067,The Political Power of Ideas,5,3,,1
SOCY,SOCY068,Global Health Systems,2,3,"INT, NW",0
SOCY,SOCY069,The Sociology of Globalization,10,1,"INT, SOC",1
SOCY,SOCY070,American Labor Relations,0,8,"SOC, W",4
SOCY,SOCY071,Race Matters - &quot;Race&quot; Made to Matter,1,2,"SOC, CI",1
SOCY,SOCY072,Critical Community Sociology,0,1,"SOC, W",1
SOCY,SOCY073,Economic Sociology: From Tax to Fraud,1,-1,SOC,-1
SOCY,SOCY074,"Professionals, Policy and Practice",4,1,SOC,-1
SOCY,SOCY075,Neighborhoods and Health,1,2,SOC,1
SOCY,SOCY076,"Race, Power, and Politics",1,3,"SOC, W",5
SOCY,SOCY079.04,Drugs and Pharmaceuticals in Society,0,0,,0
SOCY,SOCY079.06,Sociology of the Body,0,0,,0
SOCY,SOCY079.08,"Lest We Forget: History, Collective Memory and Slavery at Dartmouth",0,0,"INT, SOC, CI",0
SOCY,SOCY079.09,Global Inedistribs1 Protests,2,2,"INT, SOC, NW, CI",1
SOCY,SOCY079.11,Nationalism and the Radical Right,0,0,"INT, SOC, CI",0
SOCY,SOCY079.12,Neighborhoods and Health,1,0,SOC,0
SOCY,SOCY079,Upper Division Special Topics Courses,2,1,,1
SOCY,SOCY080,Independent Study,0,0,,1
SOCY,SOCY090,Senior Independent Study Project,0,0,,1
SOCY,SOCY091,The Sociological Imagination,11,3,"SOC, W",1
SOCY,SOCY098,Honors Thesis I,0,0,,1
SOCY,SOCY099,Honors Thesis II,0,0,,0
SART,SART015,Drawing I,201,106,ART,18
SART,SART016,Sculpture I,53,25,ART,-8
SART,SART017.01,Collage: Bridging the Gap,0,0,ART,0
SART,SART017.03,,0,0,ART,0
SART,SART017.07,THE PASSIONATE PURSUIT OF COLOR,0,0,ART,0
SART,SART017.08,Digital Drawing,6,5,ART,0
SART,SART017.09,The Photographer as Activist: Making Art Inspired by the Hood Museum's Collection,0,0,,0
SART,SART017.10,The Artist’s Book,0,0,,0
SART,SART017.11,Embodied Magic: Drawing into Life,0,0,,0
SART,SART017.12,Art Practices Across Media,0,0,ART,0
SART,SART017.13,Drawing with Van Gogh,0,0,ART,0
SART,SART017.14,Reinventing Architecture: Design and Social Action,0,0,ART,0
SART,SART017.15,3D Design and Digital Fabrication,0,1,,0
SART,SART017.16,"Personal Iconography & the Public Debate: Text, Image and Form",0,0,ART,0
SART,SART017.17,Handmade Cinema,0,0,ART,0
SART,SART017.18,Art & Activism,0,1,ART,0
SART,SART017.19,Cut and Paste Cinema,0,0,ART,0
SART,SART017.20,Video Art,0,1,ART,1
SART,SART017.21,Water In the Lake: Real Events for the Imagination,0,0,,0
SART,SART017.22,On Earth: Art The Anthropocene,0,0,ART,0
SART,SART017.23,Book Publication Lab,0,0,ART,0
SART,SART017.24,What is Architecture? 10/10,1,1,ART,1
SART,SART017,Special Topics:  Collage,1,2,,1
SART,SART020,Drawing II,10,4,ART,2
SART,SART021,Sculpture II,4,2,ART,1
SART,SART022,Figure Drawing,15,6,ART,2
SART,SART023,Figure Sculpture,3,1,ART,1
SART,SART025,Painting I,38,10,ART,0
SART,SART026,Printmaking I: Lithography,4,3,ART,2
SART,SART027,Printmaking I,15,4,ART,5
SART,SART028,Printmaking II,4,2,ART,0
SART,SART029,Photography I - The Intentional Photograph,23,4,ART,0
SART,SART030,Photography II - The Nature of Photography,6,2,ART,0
SART,SART031,Painting II,12,5,ART,1
SART,SART065,Architecture I,27,9,ART,4
SART,SART066,Architecture II,9,2,ART,1
SART,SART068,Architecture III,0,0,ART,1
SART,SART071,Drawing III,2,1,ART,1
SART,SART072,Painting III,5,1,ART,1
SART,SART073,Sculpture III,2,1,ART,1
SART,SART074,Printmaking III,1,0,ART,1
SART,SART075,Photography III - Contemporary Photography & Research,2,1,ART,1
SART,SART076,Senior Seminar I,4,1,ART,1
SART,SART077,Senior Seminar II,2,1,ART,1
SART,SART090,Independent Study,0,0,ART,1
RUSS,RUSS001,Introductory Russian,32,19,,5
RUSS,RUSS002,Introductory Russian,17,11,,2
RUSS,RUSS003,Introductory Russian,10,7,,0
RUSS,RUSS007.01,Who is the Terrorist?,0,3,CI,1
RUSS,RUSS007.02,Peoples of Former U.S.S.R.,1,0,"INT, LIT",-2
RUSS,RUSS007.05,Scapegoats,0,0,"LIT, W",0
RUSS,RUSS007.06,Doing Things with Words,0,0,"LIT, CI",0
RUSS,RUSS007,First-Year Seminar in Russian,21,4,,0
RUSS,RUSS010,Introduction to Russian Civilization,12,4,"TMV, CI",11
RUSS,RUSS011.03,How the Hammer and Sickle Gave Way to McDonalds,0,0,"INT, SOC, W",0
RUSS,RUSS011.04,Topics in Music History: Russian Music,0,0,"ART, W",0
RUSS,RUSS011,Special Topics in Russian Culture,2,1,,1
RUSS,RUSS012,Ethnicity and Nationalism in Russia and the Neighboring States,0,0,,1
RUSS,RUSS013,"Slavic Folklore: Vampires, Witches and Firebirds",127,34,"INT, LIT, W",107
RUSS,RUSS014,The Age of Brainwashing: A History of Russian and Eastern European Film,1,4,"ART, W",3
RUSS,RUSS015,Russia and the West: From Early Times to Present Day,1,1,"INT, SOC, W",0
RUSS,RUSS017,Russian Fairy Tales,2,2,"LIT, W",2
RUSS,RUSS018,Russian Theater,0,1,"LIT, W",2
RUSS,RUSS019,Understanding the Russians: The Role of Language and Culture in Communication,0,2,"INT, SOC, W",2
RUSS,RUSS021,Russian Civilization: Study Abroad,2,1,"INT, SOC, W",1
RUSS,RUSS022,The Russian Language: Study Abroad,1,1,W,1
RUSS,RUSS023,The Russian Language: Study Abroad,1,1,W,1
RUSS,RUSS027,Intermediate Russian I,11,5,,0
RUSS,RUSS028,Intermediate Russian II,4,2,,1
RUSS,RUSS029,Intermediate Russian III,2,1,,1
RUSS,RUSS031,The World as Word: 19th Century Russian Fiction,11,10,"LIT, W",6
RUSS,RUSS032,Reading Red: 20th Century Russian Fiction,9,4,"LIT, W",3
RUSS,RUSS033,"Reading Russia Today: Avant-Gardes, Dystopias and Dreamers",5,6,"LIT, W",6
RUSS,RUSS035,Dostoevsky and the Problem of Evil,38,5,"LIT, W",1
RUSS,RUSS036,The Seer of the Flesh&quot;: Tolstoy's Art and Thought,12,5,"LIT, W",3
RUSS,RUSS037,Western Thought and the Russian Dialogic Imagination,0,0,"W, TMV",0
RUSS,RUSS038.01,The Sound of Silence: A Chekhov Writing Workshop,0,0,,0
RUSS,RUSS038.04,"Madmen, Holy Fools, & Fanatics in Imperial Russia",0,0,,0
RUSS,RUSS038.05,Russian Fairy Tales,0,0,"LIT, W",0
RUSS,RUSS038.06,"Nothing is True and Everything is Possible: Politics, Media, and Religion in Post-Soviet Russia",2,8,"LIT, W",3
RUSS,RUSS038.08,The &quot;New Man&quot; on the Moon: Science Fiction Under Socialism,0,0,"INT, LIT",0
RUSS,RUSS038.09,Creative Writing in Russian: Russian and Ukrainian Short Story,0,0,"ART, W",0
RUSS,RUSS038.10,Modern Conspiracy: The Russian and American Conspiracist Traditions,0,3,"INT, LIT, W, TMV",1
RUSS,RUSS038.12,History of Attention,0,0,TMV,0
RUSS,RUSS038.14,Other Christs: Introduction to Eastern Christianity,0,0,TMV,0
RUSS,RUSS038.15,Homelands and Diasporas: Russian Jews on Three Continents,0,0,"INT, SOC, CI",0
RUSS,RUSS038.16,Putin's Sacred Reign,0,0,TMV,0
RUSS,RUSS038.17,Modern Russ & its Culture,4,7,"LIT, W",7
RUSS,RUSS038.18,Taboo Russia,1,3,"SOC, CI",2
RUSS,RUSS038.19,The Good Doctor,1,1,"LIT, W",0
RUSS,RUSS038.20,Poetry After War,1,2,W,2
RUSS,RUSS038.21,Translation and Censorship,0,0,"SOC, W",0
RUSS,RUSS038,"Special Topics in Russian Literature, Culture and Area Studies",2,1,,1
RUSS,RUSS041,Advanced Conversation and Composition,0,1,,1
RUSS,RUSS042,"Advanced Russian through History, Press and Film",6,1,,1
RUSS,RUSS043,Advanced Grammar II,0,0,,1
RUSS,RUSS045,Special Topics in Russian Language,0,0,,1
RUSS,RUSS048,Structure of Modern Russian,0,1,"QDS, W",2
RUSS,RUSS050.01,Russia and the West: From Early Times to Present Day,3,2,"INT, SOC, W",-1
RUSS,RUSS050.02,The Russian Revolution,0,1,"SOC, W",0
RUSS,RUSS050.03,Twentieth-Century Russia,1,0,"SOC, W",0
RUSS,RUSS050,Special Topics in Russian History,0,0,,0
RUSS,RUSS071.01,Med Res & Creative Writ,0,0,"LIT, W",0
RUSS,RUSS071,Advanced Seminar in Russian Culture,4,2,"LIT, W",0
RUSS,RUSS085,Independent Reading,0,0,,1
RUSS,RUSS086,Independent Reading and Research in Russian,0,0,,1
RUSS,RUSS087,Thesis,0,0,,1
REL,REL001.01,What Matters,12,20,"INT, TMV",12
REL,REL001.02,Contemporary Religion,0,4,"INT, TMV",-1
REL,REL001.03,Patterns of Religious Experience,0,0,,0
REL,REL001.04,Beginnings and Ends of Time,1,0,"INT, TMV",0
REL,REL001.05,Religion and Gender,4,-2,"INT, TMV",0
REL,REL001.06,Getting Religion,0,0,"INT, TMV",0
REL,REL001.07,Getting It: Sex and Religion,2,-2,"TMV, W",0
REL,REL001.08,The Religion of Things,2,1,TMV,0
REL,REL001.09,Religion and Drugs,4,2,SOC,0
REL,REL001.10,Religion and Social Struggle,0,2,TMV,-1
REL,REL001.11,"Sisters, Sages, Seekers: Women and Religion",6,6,TMV,4
REL,REL001,Topics in the Study of Religion,146,10,,0
REL,REL002.01,Religions of Southeast Asia,3,6,"TMV, NW",5
REL,REL002,Topics in the Religions of Southeast Asia,2,2,"INT, TMV",1
REL,REL003.01,Indigenous Religions in the Colonial Americas,1,3,"TMV, CI",0
REL,REL003,Topics in Indigenous Religions,16,2,,1
REL,REL004,Religion of Israel: The Hebrew Bible (Old Testament),9,5,"TMV, W",3
REL,REL005,Early Christianity: The New Testament,29,9,"TMV, W",8
REL,REL006,Introduction to Judaism,7,2,"TMV, W",1
REL,REL007.05,The English Bible,0,-1,"TMV, W",-1
REL,REL007.06,Hindus and Muslims in India,0,0,"INT, TMV, CI",0
REL,REL007.07,"Sin, Guilt, and Debt",0,0,"TMV, W",0
REL,REL007.08,Is Dartmouth a Religion?,4,-3,TMV,-10
REL,REL007.09,Living with the Dead,1,2,"TMV, CI",2
REL,REL007.10,Women/Monasticism/Buddhism,0,0,"INT, SOC, NW",0
REL,REL007,First-Year Seminars in Religion,30,6,,0
REL,REL008,Introduction to Islam,25,10,"TMV, NW",5
REL,REL009,Hinduism,13,2,"TMV, NW",2
REL,REL010,The Religions of China,22,3,"TMV, NW",-1
REL,REL011.01,God and Money,1,3,TMV,3
REL,REL011.02,Modern Religious and Anti-Religious Thinkers,0,0,,0
REL,REL011,Religion and Morality,60,6,TMV,2
REL,REL012,Religion in North America,38,18,"TMV, W",14
REL,REL013,"Sports, Ethics & Religion",5,-7,"TMV, W",-4
REL,REL014,Introduction to African Religions,1,1,"TMV, NW",2
REL,REL015.01,Other Christs: Introduction to Eastern Christianity,2,1,TMV,0
REL,REL015,"Christians, Christianity, Christendom: A History",20,2,"TMV, W",1
REL,REL016.01,An Introduction to Islam,4,2,"TMV, NW",3
REL,REL016.02,Modern Islam,0,-3,,-3
REL,REL016.03,Islam in America,1,2,"TMV, W",0
REL,REL016.04,"Radical Islam: Jihadis, Salafīs, and Radical Reformists in the 20th and 21st Century",4,-1,"TMV, NW",-3
REL,REL016.05,The Qur'an and the Prophet,0,0,"TMV, NW",-1
REL,REL016.06,"Islamic Spirituality: Sufism, Mysticism, Asceticism",0,0,,0
REL,REL016.07,Islam and Medicine from the Medieval to Modern Eras,0,0,,0
REL,REL016.08,Shi`i Islam,0,0,,0
REL,REL016.09,"Magic, Miracles, and the Prophet Muhammad",0,1,"TMV, NW",1
REL,REL016,Intermediate Courses in the Islamic Religious Traditions,20,-2,"TMV, NW",-2
REL,REL017,African Religions of the Americas,6,2,,1
REL,REL018,Indian Buddhism,12,18,"TMV, NW",7
REL,REL019.03,Rethinking the Divine,0,0,TMV,0
REL,REL019.06,Modern Hinduism,0,0,,0
REL,REL019.13,"Divine Love: Desire, Sex, and Romance in Traditions of India",0,0,,0
REL,REL019.14,"Cosmos, Justice, and Evil",0,0,TMV,0
REL,REL019.15,God and Money,1,2,,5
REL,REL019.16,Idols And Fetishes: Material Things In Religious Life,0,0,,0
REL,REL019.17,Religion in World Politics,0,0,,0
REL,REL019.18,From the Sacred to Salvation: The Place of Religion in Human Societies,0,0,"INT, TMV, NW",0
REL,REL019.19,Religion and Technology,4,0,TMV,1
REL,REL019.20,Lost Books of the Bible,0,0,TMV,0
REL,REL019.21,Tibetan Buddhism,5,3,"TMV, NW",-3
REL,REL019.22,Gender and Judaism,0,0,"TMV, CI",1
REL,REL019.23,"Ecology, Ethics and Religion",0,0,TMV,0
REL,REL019.24,Ancient Magic and Religion,0,2,"INT, TMV, CI",1
REL,REL019.25,Religions of the Caribbean,0,0,TMV,0
REL,REL019.26,Pentecostalism & Social Change,0,0,TMV,0
REL,REL019.27,Female Saints and ‘Feminine’ Spirituality,0,0,"TMV, CI",0
REL,REL019.28,Material Religion,0,0,TMV,0
REL,REL019.29,Women and Religion in Japan,5,5,TMV,3
REL,REL019.30,Islam And Medicine from the Medieval to Modern Eras,0,0,"TMV, NW",0
REL,REL019.31,Religions of Japan,0,0,"TMV, NW",0
REL,REL019.32,"Shinto: Foundations, Festivals, and Fox Shrines",0,2,"TMV, NW",-1
